,elec_demand,wind_onshore,solar_pv,solar_thermal,hydro,DemandCommercial,DemandDirect,gas_pipeline_norm,gas_truck_norm
2022-01-01 00:00:00,0.5673061421455333,0.3880708115279701,0.00044076936971590636,0.004765290387265618,0.4933761947518257,0.6986267520505857,0.3930107054617965,0.29171830603077276,0.0
2022-01-01 01:00:00,0.5673061421455333,0.3880708115279701,0.00044076936971590636,0.004765290387265618,0.4933761947518257,0.6986267520505857,0.3930107054617965,0.29171830603077276,0.0
2022-01-01 02:00:00,0.5322643048772758,0.3860742634170433,0.00044076936971590636,0.004765290387265618,0.7383277713594608,0.6092863817843844,0.39042452201310307,0.29171830603077276,0.0
2022-01-01 03:00:00,0.5008166181222765,0.38174658083594104,0.00044076936971590636,0.004765290387265618,0.9610110228209474,0.5294884596684801,0.3879275173040197,0.29171830603077276,0.0
2022-01-01 04:00:00,0.4807571894086578,0.37270177909166,0.00044076936971590636,0.004765290387265618,0.9520219741380984,0.4796841385618976,0.39283234798257627,0.29171830603077276,0.0
2022-01-01 05:00:00,0.4722352098898002,0.3624831825788672,0.00044076936971590636,0.004765290387265618,0.7413922197740684,0.45430165343728274,0.3914946668884245,0.29171830603077276,0.0
2022-01-01 06:00:00,0.4750155904755283,0.35398139804058004,0.00044924570374890456,0.004765290387265618,0.7597789102617141,0.44132221613218114,0.3914054881488143,0.29171830603077276,0.0
2022-01-01 07:00:00,0.48344715111354924,0.35022964279916813,0.0024581368695694777,0.004812943291138275,0.9311837249187667,0.4388885716374746,0.4099546659877192,0.29171830603077276,0.0
2022-01-01 08:00:00,0.4833205646803778,0.34575934963871396,0.019461662939763865,0.004955902002756244,0.8852169986996524,0.4439693382141426,0.407546840018246,0.29171830603077276,0.0
2022-01-01 09:00:00,0.49939252074909873,0.34823857971052413,0.17502782144737983,0.0058136542724640545,0.28049917821708353,0.5310041505379903,0.40451476287150195,0.29171830603077276,0.0
