,elec_demand,wind_onshore,solar_pv,solar_thermal,hydro,DemandCommercial,DemandDirect,gas_pipeline_norm,gas_truck_norm
2020-01-01 00:00:00,0.5867838154158359,0.15532235969666205,0.00120455125205479,4.678995195139835e-05,1.0,0.6376174306215111,0.7545848560406055,0.5564558252133903,0.10632538605860865
2020-01-01 01:00:00,0.5867838154158359,0.15532235969666205,0.00120455125205479,4.678995195139835e-05,1.0,0.6376174306215111,0.7545848560406055,0.5564558252133903,0.10632538605860865
2020-01-01 02:00:00,0.553713997625478,0.1542616982816724,0.00120455125205479,4.678995195139835e-05,0.7056741440226948,0.5596498152588673,0.7554859297342739,0.5564558252133903,0.10632538605860865
2020-01-01 03:00:00,0.5216681356550741,0.15587794424737092,0.00120455125205479,0.0032752966365978842,0.8622066612572445,0.49096920117210613,0.7587040500688039,0.5564558252133903,0.10632538605860865
2020-01-01 04:00:00,0.5009209449855352,0.15721920392029437,0.00120455125205479,0.004211095675625851,0.7363417392359943,0.44484016188899056,0.7587040500688039,0.5564558252133903,0.10632538605860865
2020-01-01 05:00:00,0.4933533401702533,0.157191144094501,0.0012350462204612403,0.004211095675625851,0.8717902847614006,0.4255102406287229,0.7597338485758537,0.5564558252133903,0.10632538605860865
2020-01-01 06:00:00,0.49797652267064624,0.15720236802481835,0.011435613152418892,0.004211095675625851,0.7925656637937102,0.4176810825763798,0.7628232440970024,0.5564558252133903,0.10632538605860865
2020-01-01 07:00:00,0.5089543837789936,0.1558835562125296,0.011877790194312423,0.004211095675625851,0.7385779180536307,0.4209567303132222,0.7642392170441957,0.5564558252133903,0.10632538605860865
2020-01-01 08:00:00,0.5085764430042466,0.1520561959743129,0.025143101451118338,0.004211095675625851,0.6986461534529803,0.44187048124844663,0.757416801934992,0.5564558252133903,0.10632538605860865
2020-01-01 09:00:00,0.524713635153907,0.1445024908707357,0.14023111221706208,0.00510010476270242,0.6935348875840971,0.5053856508271102,0.7560008289877986,0.5564558252133903,0.10632538605860865
2020-01-01 10:00:00,0.5705235727813742,0.13066899675460056,0.3497620401377826,0.038508130456000836,0.859651028322803,0.606930730669224,0.7534263327201747,0.5564558252133903,0.10632538605860865
2020-01-01 11:00:00,0.6092888701539652,0.1190185570851902,0.5004681740024605,0.18163859347532837,0.7801069532383073,0.6807047970061302,0.7507231116391695,0.5564558252133903,0.10632538605860865
2020-01-01 12:00:00,0.6254524302646544,0.1098766658417078,0.5887816025075406,0.32027722110732165,0.7622175226972159,0.6997827453635638,0.7500794875722635,0.5564558252133903,0.10632538605860865
2020-01-01 13:00:00,0.6401042272763557,0.10453968697580737,0.6059197747519658,0.34077122006203414,0.7606202521131898,0.7372187194989054,0.7467326424243522,0.5564558252133903,0.10632538605860865
