,elec_demand,wind_onshore,solar_pv,solar_thermal,hydro,DemandCommercial,DemandDirect,gas_pipeline_norm,gas_truck_norm
2019-01-01 00:00:00,0.5888708552353332,0.2659747918568032,0.0018039053279995324,0.002344885804061342,0.6775875374084787,0.6454846704840549,0.6244501750519117,0.5556863233887178,0.1426975023498561
2019-01-01 01:00:00,0.5888708552353332,0.2659747918568032,0.0018039053279995324,0.002344885804061342,0.6775875374084787,0.6454846704840549,0.6244501750519117,0.5556863233887178,0.1426975023498561
2019-01-01 02:00:00,0.5544267827801695,0.2580544733621886,0.0018039053279995324,0.007034657412184026,0.7360249811109031,0.5631864267320824,0.6405074652675323,0.5556863233887178,0.1426975023498561
2019-01-01 03:00:00,0.5237610032009509,0.2513210098227157,0.0018039053279995324,0.007034657412184026,0.7161275692981144,0.49249232299369994,0.6240384496617676,0.5556863233887178,0.1426975023498561
2019-01-01 04:00:00,0.5031161007362673,0.24212437494417974,0.0018039053279995324,0.002344885804061342,0.7591490002446845,0.4507559825520713,0.6236267242716235,0.5556863233887178,0.1426975023498561
2019-01-01 05:00:00,0.4953742623120111,0.23388795940121077,0.0018039053279995324,0.002344885804061342,0.7641681671884509,0.4377670584583095,0.624312933255197,0.5556863233887178,0.1426975023498561
2019-01-01 06:00:00,0.4988423646667837,0.2327368890175808,0.0035824035387032973,0.002344885804061342,0.5919031874398932,0.43806504996923246,0.6298026051237853,0.5556863233887178,0.1426975023498561
2019-01-01 07:00:00,0.5102418663198622,0.23156792634819487,0.008638419880561143,0.014069314824368052,0.6316980110654705,0.45710144884349063,0.6293908797336412,0.5556863233887178,0.1426975023498561
2019-01-01 08:00:00,0.5105779060511321,0.22878269386552544,0.03897451793170821,0.014069314824368052,0.5592786023054109,0.48435890763674244,0.6271950109862059,0.5556863233887178,0.1426975023498561
2019-01-01 09:00:00,0.5237653114026337,0.2031072638057995,0.21692596747126772,0.035970548234300986,0.6524917026896461,0.5629059641335666,0.6234894824749088,0.5556863233887178,0.1426975023498561
2019-01-01 10:00:00,0.5666017607361786,0.18375377471316054,0.47348703792393365,0.09220090981569197,0.6722098585401574,0.6593675691105857,0.6241756914584824,0.5556863233887178,0.1426975023498561
2019-01-01 11:00:00,0.6012397022670748,0.16156137628058442,0.6750671065485575,0.30033297378417667,0.6064229203843606,0.7182822437113056,0.6310377812942176,0.5556863233887178,0.1426975023498561
2019-01-01 12:00:00,0.6153404463753613,0.14303093233271716,0.7613242697676901,0.44712282511841667,0.5836574131751341,0.7322878447246872,0.6325474410580794,0.5556863233887178,0.1426975023498561
2019-01-01 13:00:00,0.6285580091386436,0.13280847307084256,0.7771783109602494,0.46170801481967827,0.6472932797836023,0.777091744837582,0.6311750230909323,0.5556863233887178,0.1426975023498561
2019-01-01 14:00:00,0.6283813728696428,0.1363272892695042,0.7358663382373305,0.4900342353327393,0.6291884275935873,0.788152488566548,0.6315867484810764,0.5556863233887178,0.1426975023498561
2019-01-01 15:00:00,0.5975303406180572,0.1414027343289297,0.621762974462036,0.5684941143366318,0.5804308058541413,0.7137422553978315,0.6417426414379647,0.5556863233887178,0.1426975023498561
2019-01-01 16:00:00,0.5818829521055927,0.14960336530038687,0.3988917415435586,0.6103268770810861,0.5981771461196014,0.6785617281965091,0.6409191906576764,0.5556863233887178,0.1426975023498561
2019-01-01 17:00:00,0.5899522138577529,0.17912563679763271,0.13590267041506338,0.39431599681095525,0.5345412795111332,0.692602387034705,0.6447619609656883,0.5556863233887178,0.1426975023498561
2019-01-01 18:00:00,0.6551353053207454,0.21681275469482394,0.04065138767322891,0.10594194062749143,0.0,0.7886958848511721,0.6368019367562353,0.5556863233887178,0.1426975023498561
2019-01-01 19:00:00,0.6969593272587977,0.2538736425905584,0.03790741900528595,0.046803920649064384,0.0,0.8414754401093596,0.6372136621463794,0.5556863233887178,0.1426975023498561
2019-01-01 20:00:00,0.7255313208201041,0.29354680420665524,0.03402013005903344,0.028091731932654875,0.0,0.897462786338071,0.6435267847952558,0.5556863233887178,0.1426975023498561
2019-01-01 21:00:00,0.7379734072804559,0.3349137688743113,0.033969315824441904,0.028091731932654875,0.0,0.9274021687296299,0.6459971371361205,0.5556863233887178,0.1426975023498561
2019-01-01 22:00:00,0.715652614361106,0.36936238304968344,0.03402013005903344,0.028560709093467144,0.0,0.9089442239648104,0.6490164566638441,0.5556863233887178,0.1426975023498561
2019-01-01 23:00:00,0.6664012527216525,0.402182799221268,0.03404553717632921,0.03381325329456455,0.0,0.7839455495888114,0.6543688867357177,0.5556863233887178,0.1426975023498561
2019-01-02 00:00:00,0.604501010941066,0.4201168336439384,0.0018039053279995324,0.014913473713830136,0.5931579791758348,0.6608575266652008,0.7360277557809676,0.7896669947128656,0.7920481074602403
2019-01-02 01:00:00,0.5544009335700719,0.43512249729789204,0.0018039053279995324,0.007550532289077522,0.509624700754578,0.5391192299969474,0.7051483515201588,0.7896669947128656,0.7920481074602403
2019-01-02 02:00:00,0.5221540439732114,0.4480407276136566,0.0018039053279995324,0.009043442917663243,0.5972808663082145,0.46779408541190454,0.7150297608836176,0.7896669947128656,0.7920481074602403
2019-01-02 03:00:00,0.5084841200332197,0.46813972861279163,0.0018039053279995324,0.010536353546248965,0.5388434226057902,0.4332621279696498,0.7154414862737617,0.7896669947128656,0.7920481074602403
2019-01-02 04:00:00,0.5049384700481541,0.4917992944773521,0.0018039053279995324,0.012029264174834686,0.5958468186099954,0.418117147649798,0.7198332237686323,0.7896669947128656,0.7920481074602403
2019-01-02 05:00:00,0.5241875151675626,0.5236893117896296,0.0018039053279995324,0.013522174803420406,0.40691103436964193,0.42575975345935285,0.7308125675058088,0.7896669947128656,0.7920481074602403
2019-01-02 06:00:00,0.5904864308664384,0.5582631719652931,0.0035824035387032973,0.015015085432006126,0.501020414565264,0.4603442976388293,0.7465953741279999,0.7896669947128656,0.7920481074602403
2019-01-02 07:00:00,0.6905099493394257,0.578374101154932,0.008206498886533084,0.016507996060591848,0.44294148278739437,0.5331944576033018,0.7426153620232735,0.7896669947128656,0.7920481074602403
2019-01-02 08:00:00,0.7799525244790944,0.595622264623626,0.04982335701700118,0.01688317778924166,0.39723121240666365,0.5847995757302041,0.7494774518590088,0.7896669947128656,0.7920481074602403
2019-01-02 09:00:00,0.847901481422539,0.5983896048205396,0.2112347731970157,0.034376025887539276,0.1821240576738133,0.6510413357171487,0.7335574034401029,0.7896669947128656,0.7920481074602403
2019-01-02 10:00:00,0.8941414100856121,0.5820479838301449,0.448257770449236,0.07789710641091778,0.030473513587153802,0.7010863806398072,0.7372629319514,0.7896669947128656,0.7920481074602403
2019-01-02 11:00:00,0.9003839943242028,0.5578158648213953,0.6141154321560098,0.27716550204005064,0.0017925596227737531,0.7032774946907117,0.7560650581013146,0.7896669947128656,0.7920481074602403
2019-01-02 12:00:00,0.8877264977797037,0.5322120039046931,0.6969172274229181,0.4412606106082633,0.0,0.6842410958164535,0.7574374760684617,0.7896669947128656,0.7920481074602403
2019-01-02 13:00:00,0.8827462166342167,0.5130612940506211,0.7208761390328273,0.4740890118651221,0.23339126288514261,0.7332168770822706,0.7556533327111706,0.7896669947128656,0.7920481074602403
2019-01-02 14:00:00,0.863751355414102,0.4971133033468564,0.6845947755344706,0.48637621347840354,0.3556438291583126,0.7652422000502906,0.7497519354524381,0.7896669947128656,0.7920481074602403
2019-01-02 15:00:00,0.8381434046106633,0.4818392554065641,0.5760301633296535,0.5863621441635791,0.5526461317011481,0.7193339784557398,0.7474188249082883,0.7896669947128656,0.7920481074602403
2019-01-02 16:00:00,0.8229613018799571,0.4761495085361858,0.3584944250432874,0.6560990479763635,0.6320565229900253,0.6825057334881371,0.7471443413148587,0.7896669947128656,0.7920481074602403
2019-01-02 17:00:00,0.8263777058145343,0.4809506052140208,0.13389550814869772,0.44881114289734086,0.502454462263483,0.6840307488675667,0.7279304897747999,0.7896669947128656,0.7920481074602403
2019-01-02 18:00:00,0.8770163083958966,0.4906840086652339,0.04413216274274913,0.10054870327815035,0.0,0.7716051952541172,0.7299891167255206,0.7896669947128656,0.7920481074602403
2019-01-02 19:00:00,0.8983591395332177,0.4914056641907221,0.04118493713644003,0.038690615767012146,0.0,0.8348670401318317,0.7284794569616587,0.7896669947128656,0.7920481074602403
