,elec_demand,wind_onshore,solar_pv,solar_thermal,hydro,DemandCommercial,DemandDirect,gas_pipeline_norm,gas_truck_norm
2023-01-01 00:00:00,0.528710801410439,0.3165628809527347,0.00012603568246620574,0.0008356778740354882,0.0,0.5559366619304899,0.5660511531988528,0.3124366264346471,0.17318690451867458
2023-01-01 01:00:00,0.528710801410439,0.3165628809527347,0.00012603568246620574,0.0008356778740354882,0.0,0.5559366619304899,0.5660511531988528,0.3124366264346471,0.17318690451867458
2023-01-01 02:00:00,0.49756193737164506,0.2938927265595692,0.00011343211421958517,0.0008356778740354882,0.0,0.49106612245882997,0.5655243979846346,0.3124366264346471,0.17318690451867458
2023-01-01 03:00:00,0.4691879006520924,0.2781432029126899,0.00011343211421958517,0.0008356778740354882,0.0,0.4316497280469153,0.5660511531988528,0.3124366264346471,0.17318690451867458
2023-01-01 04:00:00,0.45363516481338084,0.2630195892524233,0.00010713033009627488,0.0008356778740354882,0.0,0.3956909840689491,0.5671046636272891,0.3124366264346471,0.17318690451867458
2023-01-01 05:00:00,0.4437257197613736,0.24162669832787387,9.452676184965431e-05,0.0008356778740354882,0.0,0.3775668117686453,0.5488789332153402,0.3124366264346471,0.17318690451867458
2023-01-01 06:00:00,0.44455702605289943,0.23798318978791727,9.452676184965431e-05,0.0008356778740354882,0.0,0.37336760274034586,0.5482468269582784,0.3124366264346471,0.17318690451867458
2023-01-01 07:00:00,0.4520022417407408,0.23591208926310958,0.00011973389834289545,0.0008356778740354882,0.0,0.38113855278122183,0.5557267510001765,0.3124366264346471,0.17318690451867458
2023-01-01 08:00:00,0.4526965195226744,0.23877702684410895,0.010505074133558247,0.0008356778740354882,0.0,0.38775110033153243,0.5481414759154347,0.3124366264346471,0.17318690451867458
2023-01-01 09:00:00,0.4616673192839754,0.2343295038498044,0.09731215043215746,0.0008356778740354882,0.0,0.45035310159250175,0.5803788950255871,0.3124366264346471,0.17318690451867458
2023-01-01 10:00:00,0.49596327142640295,0.26325875810909644,0.2436143706389291,0.014206523858603302,0.0,0.5458247735232631,0.6244156309342268,0.3124366264346471,0.17318690451867458
2023-01-01 11:00:00,0.5264543986191547,0.30942852484516614,0.36879931224848794,0.09317808295495693,0.0,0.6101161117496403,0.6428520634318631,0.3124366264346471,0.17318690451867458
2023-01-01 12:00:00,0.5405203751287911,0.330633133903824,0.42054956346911204,0.17897434468926707,0.0,0.6507567324603082,0.6354774904328085,0.3124366264346471,0.17318690451867458
2023-01-01 13:00:00,0.5575004912757545,0.3365920005243396,0.42571702645022647,0.23013640119966194,0.0,0.6728870467071504,0.6341079268758413,0.3124366264346471,0.17318690451867458
2023-01-01 14:00:00,0.5631597687219113,0.364528958463392,0.41132375151258577,0.25594956219764703,0.0,0.676458787719727,0.6325276612331867,0.3124366264346471,0.17318690451867458
2023-01-01 15:00:00,0.540732769318659,0.3368311693810127,0.3482365906541265,0.2964799390883682,0.0,0.6087163754068738,0.6196748340062632,0.3124366264346471,0.17318690451867458
2023-01-01 16:00:00,0.5341485494327551,0.37391251956350363,0.22757002826098108,0.29499428953452733,0.0,0.5685101556301679,0.5849089898678635,0.3124366264346471,0.17318690451867458
2023-01-01 17:00:00,0.5535175292636088,0.5099741555151219,0.07157566407255823,0.17298531992534608,0.0,0.5744952351647556,0.5419257643876603,0.3124366264346471,0.17318690451867458
2023-01-01 18:00:00,0.6162583161888782,0.534308314506843,0.011267590012478795,0.03472705832103029,0.0,0.655052475029488,0.5447702425444385,0.3124366264346471,0.17318690451867458
2023-01-01 19:00:00,0.645737716219141,0.5358705451238356,0.004575095273523268,0.0016713557480709765,0.0,0.7083872563659346,0.5378170737167586,0.3124366264346471,0.17318690451867458
2023-01-01 20:00:00,0.6683063117489718,0.5497728710053458,0.00658536440885925,0.0015877879606674276,0.0,0.7523341508517577,0.5401347966593185,0.3124366264346471,0.17318690451867458
2023-01-01 21:00:00,0.6748220173800796,0.5457019117428245,0.008595633544195232,0.0015042201732638788,0.0,0.7747299323360212,0.5328655747031077,0.3124366264346471,0.17318690451867458
2023-01-01 22:00:00,0.6432460811530566,0.5345373059653598,0.0002016570919459292,0.00142065238586033,0.0,0.7295039684335322,0.538554531016664,0.3124366264346471,0.17318690451867458
2023-01-01 23:00:00,0.5915452244839299,0.5110834919141589,0.0001953553078226189,0.0013370845984567812,0.0,0.6301468214823328,0.5361314570312603,0.3124366264346471,0.17318690451867458
2023-01-02 00:00:00,0.5472324882903143,0.5593701574667398,0.00032769277441213493,0.0012535168110532323,0.0,0.5813491165672673,0.5704758969982855,0.5239419077222307,0.5554543492795284
