,elec_demand,wind_onshore,solar_pv,solar_thermal,hydro,DemandCommercial,DemandDirect,gas_pipeline_norm,gas_truck_norm
2021-01-01 00:00:00,0.5996977278194335,0.5384603253638152,0.003218538419918982,0.001895995841757412,0.7612429309294589,0.676975010555118,0.5946465762627015,0.5526216073360812,0.2130424206354287
2021-01-01 01:00:00,0.5996977278194335,0.5384603253638152,0.003218538419918982,0.001895995841757412,0.7612429309294589,0.676975010555118,0.5946465762627015,0.5526216073360812,0.2130424206354287
2021-01-01 02:00:00,0.5467663860410854,0.5514701335944017,0.000417845338726324,0.001895995841757412,0.7086191298330095,0.5707732851755403,0.5969999176330522,0.5526216073360812,0.2130424206354287
2021-01-01 03:00:00,0.5014336154769327,0.5708891073678569,0.000417845338726324,0.001895995841757412,0.8066579921496823,0.4921059428078501,0.5953953666987222,0.5526216073360812,0.2130424206354287
2021-01-01 04:00:00,0.47809090647350355,0.5869838251543471,0.000417845338726324,0.001895995841757412,0.711983208441915,0.4503571175322948,0.5932559654529488,0.5526216073360812,0.2130424206354287
2021-01-01 05:00:00,0.4722520490170599,0.5982224697950786,0.000417845338726324,0.001895995841757412,0.888837626738658,0.43633783923563385,0.5922932348923508,0.5526216073360812,0.2130424206354287
2021-01-01 06:00:00,0.47718772808699483,0.6030200360354667,0.0005420696286179338,0.001895995841757412,0.6442210536053913,0.4373299227345855,0.5925071750169281,0.5526216073360812,0.2130424206354287
2021-01-01 07:00:00,0.49004423920386986,0.6048816193881672,0.02460770251580162,0.001895995841757412,0.6841094142538413,0.4506661271467224,0.5937908157643921,0.5526216073360812,0.2130424206354287
2021-01-01 08:00:00,0.4952385749948237,0.6084133089487188,0.042439534673879065,0.002034727244812833,0.7710948754269676,0.4827868633832715,0.5818101687880614,0.5526216073360812,0.2130424206354287
2021-01-01 09:00:00,0.5183735105666146,0.6007223102972764,0.18889997245608706,0.0022197024488867264,0.6708933911474271,0.5849714637752909,0.5706852823100399,0.5526216073360812,0.2130424206354287
2021-01-01 10:00:00,0.5770758654155652,0.5952226611924414,0.38719581847488493,0.05470641660485411,0.777582741315571,0.7144790195482736,0.5670483001922253,0.5526216073360812,0.2130424206354287
2021-01-01 11:00:00,0.6283916627560738,0.6097323737243466,0.518557358476631,0.18497520407389387,0.5745365681352071,0.7948377829633567,0.566513449880782,0.5526216073360812,0.2130424206354287
2021-01-01 12:00:00,0.6542573348579662,0.631704376095791,0.5774622581197797,0.2638208848103911,0.44910449428887583,0.8126139676249001,0.5645879887595858,0.5526216073360812,0.2130424206354287
2021-01-01 13:00:00,0.678825483080649,0.6570165908829381,0.5817084702106202,0.3072438139667377,0.6028909449816958,0.8504920408881522,0.5652298091333179,0.5526216073360812,0.2130424206354287
2021-01-01 14:00:00,0.6892607976778223,0.6668191569373006,0.548213084408937,0.3400306688888354,0.6088982282118841,0.8432384467810632,0.5644810186972973,0.5526216073360812,0.2130424206354287
2021-01-01 15:00:00,0.6467393288519572,0.6594206928127111,0.4642261713249459,0.3416954457255004,0.7903181817635702,0.7452336080157745,0.563946168385854,0.5526216073360812,0.2130424206354287
2021-01-01 16:00:00,0.6293160425131579,0.6363264216200674,0.32109720313528567,0.3222730492977416,0.8323691643748881,0.7135519907049908,0.5650158690087407,0.5526216073360812,0.2130424206354287
2021-01-01 17:00:00,0.6363676183665098,0.6147267359191629,0.1459861268571673,0.17369171662538635,0.7355317587042531,0.726367757871776,0.571968923057504,0.5526216073360812,0.2130424206354287
2021-01-01 18:00:00,0.6868820038992712,0.6002914867213658,0.07147413915672714,0.05336534637531839,0.36091757646971184,0.8130530865506655,0.5841635101584121,0.5526216073360812,0.2130424206354287
2021-01-01 19:00:00,0.716267103516667,0.6045252591463645,0.05723351828824351,0.031769491299691276,0.11365779871516225,0.8751802827145226,0.582238049037216,0.5526216073360812,0.2130424206354287
2021-01-01 20:00:00,0.7314515251227125,0.6087430751426258,0.021705371379243096,0.012162119667858523,0.0,0.9322494794001182,0.5881214024630926,0.5526216073360812,0.2130424206354287
2021-01-01 21:00:00,0.7414967345012998,0.6057645417783051,0.008616648471572572,0.0019422396427758858,0.2239515188214191,0.9643214246449155,0.5891911030859793,0.5526216073360812,0.2130424206354287
2021-01-01 22:00:00,0.7230854642936905,0.6069134046474003,0.006967853351193025,0.0014335578315726775,0.14922091543787688,0.9513104935111235,0.5930420253283714,0.5526216073360812,0.2130424206354287
2021-01-01 23:00:00,0.6690431706971957,0.6090941165748494,0.000417845338726324,0.001895995841757412,0.22563355812587182,0.8315611360884848,0.5987114386296708,0.5526216073360812,0.2130424206354287
2021-01-02 00:00:00,0.605858846108622,0.5985735112273022,0.000417845338726324,4.624380101847347e-05,0.39792244116767167,0.6840984953508691,0.5602022162057506,0.6946033427954736,0.4378814455414193
2021-01-02 01:00:00,0.546473807127146,0.5911431342452379,0.000417845338726324,4.624380101847347e-05,0.5839079299743009,0.547516245773887,0.5652298091333179,0.6946033427954736,0.4378814455414193
2021-01-02 02:00:00,0.5113346555356079,0.5910261204344966,0.000417845338726324,0.0006011694132401551,0.6884346581795769,0.46396980423102474,0.5660855696316273,0.6946033427954736,0.4378814455414193
2021-01-02 03:00:00,0.4932074836937078,0.5979512105065424,0.000417845338726324,0.0011560950254618366,0.7528327344071953,0.41906582815552484,0.563946168385854,0.6946033427954736,0.4378814455414193
2021-01-02 04:00:00,0.4879665048874883,0.6156202959284591,0.000417845338726324,0.0011560950254618366,0.6014491970064506,0.4019076627228366,0.5650158690087407,0.6946033427954736,0.4378814455414193
2021-01-02 05:00:00,0.4954081859594262,0.6290396524966398,0.000417845338726324,0.0006011694132401551,0.7018909726151987,0.4059085240464777,0.5677970906282459,0.6946033427954736,0.4378814455414193
2021-01-02 06:00:00,0.5238858669161983,0.6292524048798056,0.0004743109250406921,0.0006011694132401551,0.762684678904704,0.4223510882668074,0.5763546956113392,0.6946033427954736,0.4378814455414193
2021-01-02 07:00:00,0.5617175925708023,0.6410335680976099,0.0009260356155556368,0.0017110206376835183,0.8306871250704354,0.4612375086929284,0.582238049037216,0.6946033427954736,0.4378814455414193
2021-01-02 08:00:00,0.6031620317714411,0.6418526647727981,0.01278380874157294,0.0018035082397204652,0.16532043449478148,0.5356437711143017,0.5711131625591946,0.6946033427954736,0.4378814455414193
2021-01-02 09:00:00,0.6664862854058118,0.6433153374070627,0.16830132656860555,0.0009248760203694694,0.0,0.6755112808025663,0.5628764677629673,0.6946033427954736,0.4378814455414193
2021-01-02 10:00:00,0.7317229026660765,0.6447195031359567,0.41445740354746186,0.04624380101847347,0.20088355121749607,0.786315623070723,0.5612719168286373,0.6946033427954736,0.4378814455414193
2021-01-02 11:00:00,0.7568931698130985,0.6601068192484207,0.5509008463175009,0.23977410828078494,0.0,0.8147932985898102,0.5622346473892352,0.6946033427954736,0.4378814455414193
2021-01-02 12:00:00,0.7563546550004853,0.6717922438938004,0.6075019500390235,0.36343003220418296,0.04469418723260081,0.7931300982520465,0.5604161563303278,0.6946033427954736,0.4378814455414193
2021-01-02 13:00:00,0.7656026928454406,0.6779195125289745,0.6151248041914632,0.4118935356715432,0.0300364161509414,0.8451250317954629,0.5596673658943073,0.6946033427954736,0.4378814455414193
2021-01-02 14:00:00,0.778357437383554,0.6821586037635523,0.5882133057540354,0.44736253105271234,0.2787379418807362,0.8878984678978044,0.5584906952091319,0.6946033427954736,0.4378814455414193
2021-01-02 15:00:00,0.7582712589004943,0.6829351499621074,0.506665705998825,0.5358269224010521,0.6514297934816172,0.8328784928657813,0.5568861442748019,0.6946033427954736,0.4378814455414193
2021-01-02 16:00:00,0.7419334827351515,0.6804565846982262,0.32359298205038073,0.5774000995166597,0.8883570440802429,0.7854373852191919,0.5585976652714206,0.6946033427954736,0.4378814455414193
